,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
33,405.0,808.0,555.0,202.0,484.0,463.0,1449.0,292.0,528.0,640.0,460.0,185.0,424.0,612.0,490.0,195.0
34,435.0,787.0,551.0,210.0,517.0,460.0,1544.0,301.0,473.0,619.0,442.0,158.0,389.0,577.0,490.0,239.0
35,412.0,801.0,604.0,198.0,493.0,482.0,1671.0,332.0,412.0,542.0,390.0,145.0,383.0,567.0,539.0,221.0
36,423.0,804.0,587.0,215.0,525.0,492.0,1750.0,309.0,386.0,525.0,398.0,145.0,355.0,517.0,546.0,215.0
37,389.0,797.0,625.0,192.0,577.0,491.0,1959.0,310.0,371.0,446.0,397.0,132.0,296.0,452.0,565.0,193.0
38,427.0,752.0,685.0,233.0,540.0,478.0,1958.0,360.0,352.0,354.0,431.0,124.0,284.0,416.0,593.0,205.0
39,494.0,686.0,676.0,216.0,527.0,424.0,2202.0,352.0,274.0,310.0,431.0,110.0,283.0,376.0,619.0,212.0
40,458.0,651.0,772.0,216.0,563.0,434.0,2177.0,381.0,284.0,245.0,401.0,121.0,259.0,304.0,696.0,230.0
41,476.0,580.0,918.0,217.0,555.0,388.0,2269.0,365.0,246.0,199.0,433.0,102.0,263.0,267.0,747.0,167.0
42,535.0,513.0,936.0,224.0,561.0,359.0,2314.0,355.0,248.0,188.0,432.0,98.0,268.0,239.0,720.0,202.0
43,521.0,435.0,1035.0,199.0,551.0,299.0,2414.0,342.0,254.0,160.0,478.0,90.0,252.0,182.0,787.0,193.0
44,542.0,341.0,1032.0,226.0,589.0,264.0,2401.0,365.0,245.0,153.0,458.0,88.0,266.0,163.0,856.0,203.0
45,595.0,297.0,1108.0,189.0,609.0,227.0,2414.0,337.0,265.0,115.0,484.0,117.0,276.0,118.0,847.0,194.0
46,609.0,197.0,1254.0,189.0,639.0,209.0,2357.0,339.0,254.0,122.0,494.0,92.0,258.0,126.0,842.0,211.0
47,587.0,153.0,1267.0,174.0,614.0,153.0,2448.0,376.0,239.0,85.0,552.0,88.0,293.0,77.0,879.0,207.0
48,632.0,129.0,1232.0,191.0,605.0,157.0,2520.0,342.0,235.0,85.0,520.0,102.0,263.0,79.0,903.0,197.0
49,615.0,115.0,1231.0,177.0,607.0,185.0,2420.0,340.0,286.0,81.0,511.0,107.0,286.0,86.0,912.0,233.0
