,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
25,538.0,306.0,472.0,438.0,781.0,404.0,936.0,839.0,384.0,414.0,368.0,504.0,410.0,427.0,501.0,470.0
26,558.0,379.0,448.0,457.0,699.0,464.0,798.0,701.0,399.0,572.0,347.0,570.0,402.0,469.0,435.0,494.0
27,543.0,460.0,409.0,456.0,598.0,508.0,707.0,651.0,423.0,750.0,334.0,666.0,373.0,492.0,390.0,432.0
28,468.0,504.0,398.0,427.0,536.0,502.0,611.0,527.0,492.0,919.0,338.0,736.0,357.0,563.0,363.0,451.0
29,473.0,559.0,316.0,399.0,474.0,554.0,504.0,454.0,498.0,1154.0,322.0,753.0,361.0,665.0,308.0,398.0
30,424.0,586.0,290.0,397.0,422.0,520.0,494.0,360.0,531.0,1217.0,331.0,781.0,353.0,814.0,298.0,374.0
31,425.0,621.0,314.0,389.0,393.0,500.0,428.0,314.0,605.0,1211.0,363.0,740.0,414.0,820.0,276.0,379.0
32,433.0,629.0,284.0,329.0,407.0,580.0,433.0,278.0,605.0,1158.0,414.0,709.0,389.0,910.0,244.0,390.0
33,377.0,611.0,343.0,345.0,397.0,693.0,493.0,301.0,624.0,995.0,432.0,613.0,417.0,951.0,245.0,355.0
34,401.0,576.0,392.0,292.0,431.0,800.0,500.0,324.0,588.0,867.0,407.0,612.0,449.0,916.0,297.0,340.0
35,411.0,531.0,392.0,299.0,531.0,933.0,597.0,355.0,452.0,767.0,416.0,483.0,441.0,884.0,331.0,369.0
36,378.0,461.0,441.0,319.0,508.0,956.0,739.0,374.0,465.0,716.0,372.0,415.0,445.0,841.0,388.0,374.0
37,396.0,409.0,472.0,290.0,587.0,829.0,839.0,428.0,366.0,755.0,366.0,384.0,438.0,772.0,459.0,402.0
38,383.0,412.0,452.0,293.0,574.0,803.0,945.0,420.0,380.0,834.0,359.0,368.0,414.0,669.0,493.0,393.0
39,373.0,422.0,438.0,301.0,519.0,646.0,957.0,436.0,385.0,907.0,439.0,367.0,412.0,657.0,519.0,414.0
40,423.0,363.0,407.0,334.0,505.0,555.0,903.0,366.0,440.0,978.0,517.0,427.0,391.0,647.0,542.0,394.0
41,384.0,402.0,409.0,355.0,418.0,488.0,682.0,356.0,475.0,1196.0,608.0,479.0,402.0,601.0,525.0,412.0
42,363.0,422.0,409.0,311.0,376.0,430.0,545.0,324.0,504.0,1306.0,712.0,546.0,338.0,644.0,500.0,462.0
43,405.0,480.0,343.0,354.0,302.0,393.0,384.0,315.0,561.0,1517.0,718.0,568.0,319.0,713.0,413.0,407.0
44,429.0,552.0,326.0,379.0,236.0,381.0,243.0,268.0,560.0,1677.0,638.0,601.0,288.0,845.0,407.0,362.0
45,371.0,538.0,293.0,402.0,203.0,386.0,180.0,214.0,600.0,1976.0,563.0,606.0,327.0,881.0,283.0,369.0
46,429.0,601.0,246.0,343.0,211.0,317.0,134.0,213.0,679.0,2086.0,436.0,632.0,282.0,1044.0,213.0,326.0
47,404.0,625.0,239.0,401.0,197.0,357.0,126.0,211.0,635.0,2268.0,313.0,576.0,286.0,1060.0,153.0,341.0
48,428.0,661.0,191.0,327.0,221.0,402.0,141.0,216.0,591.0,2378.0,285.0,592.0,286.0,1047.0,135.0,291.0
49,392.0,650.0,223.0,318.0,269.0,441.0,157.0,230.0,553.0,2214.0,259.0,577.0,268.0,1150.0,158.0,333.0
