,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111
0,519.0,858.0,239.0,438.0,399.0,522.0,197.0,338.0,772.0,1223.0,270.0,428.0,584.0,938.0,182.0,285.0
1,541.0,898.0,215.0,466.0,349.0,545.0,160.0,345.0,768.0,1176.0,316.0,395.0,651.0,906.0,177.0,284.0
2,544.0,913.0,236.0,474.0,350.0,503.0,204.0,298.0,824.0,1111.0,310.0,426.0,603.0,941.0,174.0,281.0
3,553.0,1001.0,212.0,476.0,321.0,461.0,190.0,350.0,800.0,1067.0,295.0,373.0,620.0,950.0,221.0,302.0
4,528.0,1064.0,241.0,529.0,357.0,508.0,183.0,320.0,700.0,1053.0,320.0,332.0,587.0,944.0,232.0,294.0
5,505.0,1087.0,226.0,545.0,373.0,558.0,229.0,293.0,706.0,974.0,291.0,402.0,546.0,931.0,222.0,304.0
6,487.0,1038.0,252.0,546.0,370.0,508.0,255.0,294.0,713.0,971.0,339.0,420.0,579.0,884.0,238.0,298.0
7,463.0,1052.0,286.0,623.0,382.0,585.0,276.0,293.0,617.0,921.0,324.0,483.0,462.0,847.0,251.0,327.0
8,440.0,1099.0,338.0,592.0,364.0,548.0,319.0,288.0,625.0,862.0,336.0,496.0,476.0,770.0,284.0,355.0
9,470.0,988.0,377.0,664.0,394.0,646.0,361.0,285.0,544.0,797.0,346.0,500.0,409.0,752.0,269.0,390.0
10,476.0,984.0,446.0,651.0,368.0,611.0,382.0,336.0,546.0,777.0,316.0,506.0,380.0,703.0,283.0,427.0
11,422.0,901.0,453.0,629.0,396.0,690.0,450.0,322.0,478.0,782.0,323.0,568.0,343.0,652.0,285.0,498.0
12,419.0,902.0,450.0,647.0,392.0,677.0,468.0,352.0,483.0,781.0,333.0,551.0,322.0,629.0,317.0,469.0
13,392.0,814.0,509.0,671.0,415.0,694.0,459.0,371.0,477.0,737.0,313.0,515.0,341.0,649.0,304.0,531.0
14,459.0,797.0,544.0,628.0,375.0,704.0,501.0,380.0,444.0,714.0,359.0,536.0,313.0,597.0,337.0,504.0
15,408.0,764.0,567.0,583.0,405.0,733.0,479.0,394.0,469.0,758.0,350.0,476.0,324.0,619.0,330.0,533.0
16,412.0,705.0,605.0,607.0,413.0,747.0,514.0,396.0,432.0,790.0,324.0,472.0,336.0,591.0,315.0,533.0
17,419.0,639.0,678.0,574.0,424.0,773.0,557.0,370.0,495.0,770.0,362.0,470.0,275.0,533.0,341.0,512.0
18,408.0,703.0,699.0,546.0,417.0,737.0,508.0,387.0,445.0,802.0,335.0,437.0,320.0,596.0,342.0,510.0
19,441.0,603.0,745.0,488.0,398.0,718.0,531.0,368.0,487.0,835.0,379.0,480.0,315.0,529.0,341.0,534.0
20,435.0,608.0,717.0,438.0,472.0,802.0,524.0,359.0,497.0,894.0,365.0,448.0,308.0,537.0,317.0,471.0
